11/04/2017,-158.9,"RETAIL PURCHASE Dan Murphy's, ALEXANDRIA 0904 AUD000000015890"
11/04/2017,-158.17,"RETAIL PURCHASE-INTERNATIONAL DUBAI DUTY FREE, DUBAI 0804 AUD000000015817"
11/04/2017,-12.5,"RETAIL PURCHASE JOE AND THE JUICE SY, SYDNEY 0904 AUD000000001250"
11/04/2017,-650.88,"RETAIL PURCHASE IKEA TEMPE1, TEMPE 0904 AUD000000065088"
09/04/2017,-21.23,"RETAIL PURCHASE COLES 0839, BROADWAY 0804 AUD000000002123"
09/04/2017,-35,"RETAIL PURCHASE CLEAN EXPRESS LAUNDE, ULTIMO 0704 AUD000000003500"
09/04/2017,-31.6,"RETAIL PURCHASE WOLESLEY MGT PTY LTD, ULTIMO 0604 AUD000000003160"
08/04/2017,-2931.59,"RETAIL PURCHASE EMIRATES, E-COMMERCE 0604 AUD000000293159"
08/04/2017,-27.81,"RETAIL PURCHASE UBER AU APR07 KPVG,14518236738 0704 AUD000000002781"
08/04/2017,-11.5,"RETAIL PURCHASE COLES EXPRESS 1698, ULTIMO 0704 AUD000000001150"
08/04/2017,-14.99,"RETAIL PURCHASE AMAZON AUST SERVICES,MELBOURNE 0604 AUD000000001499"
08/04/2017,-9.99,"RETAIL PURCHASE AMAZON AUST SERVICES,MELBOURNE 0604 AUD000000000999"
08/04/2017,-21,"RETAIL PURCHASE ARC AT UNSW LTD, KENSINGTON 0604 AUD000000002100"
08/04/2017,-21,"RETAIL PURCHASE BASIC R RANDWICK PL, RANDWICK 0604 AUD000000002100"
08/04/2017,-21,"RETAIL PURCHASE QUARRY ST CAFE, ULTIMO 0704 AUD000000002100"
07/04/2017,-58.95,"RETAIL PURCHASE Kidstuff - Randwick, Randwick 0604 AUD000000005895"
07/04/2017,-9,"RETAIL PURCHASE Exchange Cafe, Randwick 0604 AUD000000000900"
07/04/2017,-75,"RETAIL PURCHASE GLEBE FAMILY MEDICAL, GLEBE 0504 AUD000000007500"
07/04/2017,-32,"RETAIL PURCHASE BEST AND LESS, RANDWICK 0404 AUD000000003200"
07/04/2017,-6.62,"RETAIL PURCHASE AMAZON AUST SERVICES,MELBOURNE 0604 AUD000000000662"
07/04/2017,-17.99,"RETAIL PURCHASE PAYPAL *SPOTIFY, 4029357733 0404 AUD000000001799"
07/04/2017,-36.97,"RETAIL PURCHASE COLES EXPRESS 1579, RANDWICK 0604 AUD000000003697"
07/04/2017,-63.01,"RETAIL PURCHASE Woolworths, RANDWICK 0504 AUD000000006301"
06/04/2017,2800,E-BANKING TRANSFER 0121148535 KO FLIGHT KHI 0034046540V501
06/04/2017,-34.05,"RETAIL PURCHASE HARRIS FARM MARKETSQP,RANDWICK 0404 AUD000000003405"
06/04/2017,-17.14,"RETAIL PURCHASE COLES EXPRESS 1579, RANDWICK 0504 AUD000000001714"
06/04/2017,-5.5,"RETAIL PURCHASE GREENVALLEY RANDWICK, RANDWICK 0504 AUD000000000550"
05/04/2017,-8.38,"RETAIL PURCHASE UBER AU APR05 7HCPY, SYDNEY 0404 AUD000000000838"
05/04/2017,-297.7,"RETAIL PURCHASE ALDI STORES, BROADWAY 0104 AUD000000029770"
05/04/2017,-157.65,"RETAIL PURCHASE POWERSHOP AUSTRALIA, MELBOURNE 0204 AUD000000015765"
05/04/2017,-20.5,"RETAIL PURCHASE ITP ARTS HAYES TH1,POTTS POINT 3103 AUD000000002050"
05/04/2017,-16.99,"RETAIL PURCHASE YAN ZHOU, ULTIMO 3103 AUD000000001699"
04/04/2017,-117.5,"RETAIL PURCHASE BREWRISTAS PTY. LTD., GLEBE 0104 AUD000000011750"
04/04/2017,-39,"RETAIL PURCHASE JB HI FI BROADWAY, BROADWAY 3103 AUD000000003900"
04/04/2017,-249.99,"RETAIL PURCHASE IKEA TEMPE1, TEMPE 0204 AUD000000024999"
03/04/2017,2200,E-BANKING TRANSFER 0120946197 00247011611301
02/04/2017,-0.99,"RETAIL PURCHASE ALDI STORES, BROADWAY 3003 AUD000000000099"
02/04/2017,-23,"RETAIL PURCHASE THE OLD CITY BANK BAR,KATOOMBA 3103 AUD000000002300"
02/04/2017,-87.5,"RETAIL PURCHASE IAN THORPE AQUATIC, ULTIMO 3103 AUD000000008750"
02/04/2017,-48.15,"RETAIL PURCHASE HFM BROADWAY, BROADWAY 3103 AUD000000004815"
02/04/2017,-44.9,"RETAIL PURCHASE AMAYSIM AUSTRALIA LIMI, SYDNEY 3103 AUD000000004490"
01/04/2017,-0.55,INTERNATIONAL TRANSACTION FEE
01/04/2017,-18.28,"RETAIL PURCHASE-INTERNATIONAL Amazon Services-K,866-321-8851 3003 USD000000001399"
01/04/2017,-16.95,"RETAIL PURCHASE SMIGGLE S34, BROADWAY 3103 AUD000000001695"
01/04/2017,-35.1,"RETAIL PURCHASE COLES 0921, KATOOMBA 3103 AUD000000003510"
01/04/2017,-22.5,"RETAIL PURCHASE LIQUORLAND 3790, KATOOMBA 3103 AUD000000002250"
01/04/2017,-16.5,"RETAIL PURCHASE COLES EXPRESS 1698, ULTIMO 3103 AUD000000001650"
01/04/2017,-15,"RETAIL PURCHASE UNITED BLACKHEATH, BLACKHEATH 3103 AUD000000001500"
01/04/2017,-268,"RETAIL PURCHASE BREVILLE PTY LTD, ULTIMO 3103 AUD000000026800"
01/04/2017,-124.05,"RETAIL PURCHASE WOW Online, BELLA VISTA 2903 AUD000000012405"
01/04/2017,-59.99,"RETAIL PURCHASE TPG Internet PTY LT,North Ryde 3103 AUD000000005999"
31/03/2017,-3,"RETAIL PURCHASE COLES 0839, BROADWAY 3003 AUD000000000300"
31/03/2017,-31,"RETAIL PURCHASE THE GARDENS TRADING, SYDNEY 3003 AUD000000003100"
31/03/2017,-9,"RETAIL PURCHASE NEVILLE SERGENT, GLEBE 2803 AUD000000000900"
30/03/2017,-20.5,"RETAIL PURCHASE CITY OF SYDNEY OBG, SYDNEY 2803 AUD000000002050"
29/03/2017,-24,"RETAIL PURCHASE OEH NSW, SYDNEY SOUTH 2503 AUD000000002400"
29/03/2017,-442.84,"RETAIL PURCHASE WOW Online, BELLA VISTA 2703 AUD000000044284"
29/03/2017,-31,"RETAIL PURCHASE MORRIS SYDNEY, PADDINGTON 2703 AUD000000003100"
29/03/2017,-1.7,"RETAIL PURCHASE CITYOFSYDNEY PARKING, SYDNEY 2703 AUD000000000170"
29/03/2017,-18.18,"RETAIL PURCHASE THE ROSE HOTEL, CHIPPENDALE 2603 AUD000000001818"
29/03/2017,-11.11,"RETAIL PURCHASE THE ROSE HOTEL, CHIPPENDALE 2603 AUD000000001111"
28/03/2017,600,E-BANKING TRANSFER 0120586576 00247011611301
28/03/2017,-57.99,"RETAIL PURCHASE COLES 08001, RANDWICK 2703 AUD000000005799"
28/03/2017,-13.91,"RETAIL PURCHASE VANS RETAIL GROUP PL,LILYFIELD 2603 AUD000000001391"
26/03/2017,-72.16,"RETAIL PURCHASE BUNDEENA IGA & LIQUO, BUNDEENA 2503 AUD000000007216"
26/03/2017,-47.99,"RETAIL PURCHASE BUNDEENA IGA & LIQUO, BUNDEENA 2503 AUD000000004799"
26/03/2017,-105.76,"RETAIL PURCHASE BUNDEENA IGA & LIQUO, BUNDEENA 2403 AUD000000010576"
26/03/2017,-7.4,"RETAIL PURCHASE WOLESLEY MGT PTY LTD, ULTIMO 2303 AUD000000000740"
25/03/2017,-37,"RETAIL PURCHASE BOOKTOPIA PTY LTD, LIDCOMBE 2303 AUD000000003700"
25/03/2017,-19.68,"RETAIL PURCHASE CHEMIST WAREHOUSE, RANDWICK 2303 AUD000000001968"
24/03/2017,-13,"RETAIL PURCHASE Exchange Cafe, Randwick 2303 AUD000000001300"
24/03/2017,-49,"RETAIL PURCHASE BOOKTOPIA PTY LTD, LIDCOMBE 2203 AUD000000004900"
24/03/2017,-18,"RETAIL PURCHASE PUB LIFE KITCHEN, ULTIMO 2203 AUD000000001800"
24/03/2017,-39.23,"RETAIL PURCHASE ALDI STORES, BROADWAY 2103 AUD000000003923"
24/03/2017,-19.95,"RETAIL PURCHASE JUST CUTS RANDWICK, RANDWICK 2303 AUD000000001995"
23/03/2017,-75.46,"RETAIL PURCHASE COLES 0839, BROADWAY 2203 AUD000000007546"
23/03/2017,-6.75,"RETAIL PURCHASE BREAD CITY PTY LTD, GLEBE 2103 AUD000000000675"
22/03/2017,200,E-BANKING TRANSFER 0120282646 00247011611301
22/03/2017,-102.77,"RETAIL PURCHASE COLES 0839, BROADWAY 1903 AUD000000010277"
22/03/2017,-18,"RETAIL PURCHASE COLES 0839, BROADWAY 2103 AUD000000001800"
22/03/2017,-2,"RETAIL PURCHASE COLES EXPRESS 1698, ULTIMO 1903 AUD000000000200"
22/03/2017,-50,"RETAIL PURCHASE CLEAN EXPRESS LAUNDE, ULTIMO 2003 AUD000000005000"
22/03/2017,-40,"RETAIL PURCHASE CLEAN EXPRESS LAUNDE, ULTIMO 1903 AUD000000004000"
22/03/2017,-2.55,"RETAIL PURCHASE MCDONALDS WARRIEWOO,WARRIEWOOD 1803 AUD000000000255"
22/03/2017,-12.4,"RETAIL PURCHASE MCDONALDS WARRIEWOO,WARRIEWOOD 1803 AUD000000001240"
21/03/2017,-0.59,INTERNATIONAL TRANSACTION FEE
21/03/2017,-19.53,"RETAIL PURCHASE-INTERNATIONAL Audible, adbl.co/bill 1903 USD000000001498"
21/03/2017,-498,"RETAIL PURCHASE ALH Venues, NARRABEEN 1803 AUD000000049800"
20/03/2017,2300,E-BANKING TRANSFER 0120156435 00247011611301
19/03/2017,-0.74,INTERNATIONAL TRANSACTION FEE
19/03/2017,-24.77,"RETAIL PURCHASE-INTERNATIONAL GUM.CO/NQYKC, 6502043486 1603 USD000000001900"
19/03/2017,-87.5,"RETAIL PURCHASE IAN THORPE AQUATIC, ULTIMO 1703 AUD000000008750"
19/03/2017,-2.59,"RETAIL PURCHASE-INTERNATIONAL GOOGLE *BScotchS,g.co/payhelp# 1803 AUD000000000259"
19/03/2017,-166.5,"RETAIL PURCHASE Oceans Narrabeen, Narrabeen 1803 AUD000000016650"
19/03/2017,-22.6,"RETAIL PURCHASE DELI ON WATERLOO, NARRABEEN 1703 AUD000000002260"
19/03/2017,-7.95,"RETAIL PURCHASE THE HOYTS CORPORATIO, BROADWAY 1603 AUD000000000795"
19/03/2017,-7.4,"RETAIL PURCHASE WOLESLEY MGT PTY LTD, ULTIMO 1603 AUD000000000740"
19/03/2017,-18,"RETAIL PURCHASE OVEN LOVIN QPS, NORTH ROCKS 1703 AUD000000001800"
19/03/2017,-66,"RETAIL PURCHASE OVEN LOVIN, NORTH ROCKS 1703 AUD000000006600"
18/03/2017,-8,"RETAIL PURCHASE GUZMAN Y GOMEZ BROADW,BROADWAY 1603 AUD000000000800"
18/03/2017,-518.95,"RETAIL PURCHASE KELLYS CAMP OUTDOOR, DEE WHY 1703 AUD000000051895"
18/03/2017,-55,"RETAIL PURCHASE TARGET 5078, BROOKVALE 1703 AUD000000005500"
18/03/2017,-19,"RETAIL PURCHASE LIQUORLAND 3498, WARRIEWOOD 1703 AUD000000001900"
18/03/2017,-46,"RETAIL PURCHASE LIQUORLAND 3498, WARRIEWOOD 1703 AUD000000004600"
18/03/2017,13,"RETAIL PURCHASE RETURN LIQUORLAND 3498, WARRIEWOOD 1703 AUD000000001300"
18/03/2017,-24.16,"RETAIL PURCHASE ALDI STORES, BROADWAY 1503 AUD000000002416"
18/03/2017,-26.4,"RETAIL PURCHASE HOYTS, SYDNEY 1603 AUD000000002640"
18/03/2017,-100,"RETAIL PURCHASE BIG 4 SYDNEY LAKESID,NARRABEEN 1703 AUD000000010000"
17/03/2017,-5,"RETAIL PURCHASE GELATO HEAVEN, Broadway 1603 AUD000000000500"
17/03/2017,-15,"RETAIL PURCHASE THE HUB HOUSE DINERQPS, ULTIMO 1503 AUD000000001500"
17/03/2017,-5.75,"RETAIL PURCHASE KMART 1155, BROADWAY 1603 AUD000000000575"
17/03/2017,-10.2,"RETAIL PURCHASE MCDONALDS F3 SOUTHB,WARNERVALE 1403 AUD000000001020"
17/03/2017,-59.7,"RETAIL PURCHASE CHINESE NORTH RESTAU,HAYMARKET 1403 AUD000000005970"
17/03/2017,-5,"RETAIL PURCHASE MY DONUT BOX, BROADWAY 1603 AUD000000000500"
17/03/2017,-4,"RETAIL PURCHASE THE GARDENS TRADING, SYDNEY 1603 AUD000000000400"
16/03/2017,-0.2,"RETAIL PURCHASE-INTERNATIONAL GOOGLE *Meditat1,g.co/payhelp# 1403 AUD000000000020"
16/03/2017,-30,"RETAIL PURCHASE CLEAN EXPRESS LAUNDE, ULTIMO 1403 AUD000000003000"
16/03/2017,-7.41,"RETAIL PURCHASE Woolworths, HAYMARKET 1403 AUD000000000741"
16/03/2017,-25,"RETAIL PURCHASE QUARRY ST CAFE, ULTIMO 1503 AUD000000002500"
16/03/2017,-19.5,"RETAIL PURCHASE GoGetCarshare, HAYMARKET 1503 AUD000000001950"
15/03/2017,-8.2,"RETAIL PURCHASE MCDONALDS F3 NORTHBOU, JILLIBY 1203 AUD000000000820"
14/03/2017,-18.98,"RETAIL PURCHASE CONVERY NOMINEES PTQ,RATHMINES 1203 AUD000000001898"
14/03/2017,-32.7,"RETAIL PURCHASE RATHMINES TAKEAWAY, RATHMINES 1203 AUD000000003270"
14/03/2017,-34.5,"RETAIL PURCHASE Merewether Surfhous,Merewether 1303 AUD000000003450"
14/03/2017,62.84,"RETAIL PURCHASE RETURN BIGWAREHOUSE PTY LTD, CORRIMAL 1203 AUD000000006284"
14/03/2017,-15.49,"RETAIL PURCHASE WOOLWORTHS 1716, HAYMARKET 1103 AUD000000001549"
14/03/2017,-215,"RETAIL PURCHASE HARVEY NORMAN AV/IT, BROADWAY 1103 AUD000000021500"
12/03/2017,-12.5,"RETAIL PURCHASE ULTIMO MINIMARKET QPS, ULTIMO 0903 AUD000000001250"
12/03/2017,-19.85,"RETAIL PURCHASE COLES 0839, BROADWAY 1103 AUD000000001985"
12/03/2017,-68,"RETAIL PURCHASE SUBLACUM PTY LTD, PYRMONT 1103 AUD000000006800"
12/03/2017,-52.5,"RETAIL PURCHASE KMART 1155, BROADWAY 1103 AUD000000005250"
11/03/2017,-22,"RETAIL PURCHASE ADAMOS PASTA, ROSEBERY 0903 AUD000000002200"
11/03/2017,-22,"RETAIL PURCHASE Soul Burger - Glebe, Glebe 1003 AUD000000002200"
11/03/2017,-20,"RETAIL PURCHASE IMG CULINARY PTY,CENTENNIAL PA 0903 AUD000000002000"
11/03/2017,-50,"RETAIL PURCHASE IMG CULINARY PTY,CENTENNIAL PA 0903 AUD000000005000"
11/03/2017,-173.88,"RETAIL PURCHASE IKEA TEMPE1, TEMPE 1003 AUD000000017388"
10/03/2017,-9,"RETAIL PURCHASE THE TALL LEMONGRASS, HAYMARKET 0803 AUD000000000900"
10/03/2017,-71.75,"RETAIL PURCHASE CITY OF SYDNEY OBG, SYDNEY 0903 AUD000000007175"
09/03/2017,500,E-BANKING TRANSFER 0119531285 00247011611301
09/03/2017,-44.9,"RETAIL PURCHASE AMAYSIM AUSTRALIA LIMI, SYDNEY 0803 AUD000000004490"
08/03/2017,-38.99,"RETAIL PURCHASE YAN ZHOU, ULTIMO 0303 AUD000000003899"
08/03/2017,-279.62,"RETAIL PURCHASE ALDI STORES, DRUMMOYNE 0303 AUD000000027962"
08/03/2017,-97.1,"RETAIL PURCHASE CHINESE NORTH RESTAU,HAYMARKET 0503 AUD000000009710"
08/03/2017,-18,"RETAIL PURCHASE QUARRY ST CAFE, ULTIMO 0703 AUD000000001800"
07/03/2017,1680,CREDIT TRANSFER 0119386331 00247011616601
07/03/2017,-8.4,"RETAIL PURCHASE COLES EXPRESS 1698, ULTIMO 0503 AUD000000000840"
07/03/2017,-9.5,"RETAIL PURCHASE Exchange Cafe, Randwick 0603 AUD000000000950"
07/03/2017,-62.84,"RETAIL PURCHASE BIGWAREHOUSE PTY LTD, CORRIMAL 0503 AUD000000006284"
07/03/2017,-18,"RETAIL PURCHASE THE GARDENS TRADING, SYDNEY 0403 AUD000000001800"
07/03/2017,-0.69,"RETAIL PURCHASE UBER AU MAR05 QDRSF, SYDNEY 0503 AUD000000000069"
07/03/2017,-18.99,"RETAIL PURCHASE CHAMBERS CELLARS ,FOREST LODGE 0403 AUD000000001899"
07/03/2017,-98.14,"RETAIL PURCHASE Woolworths, TORONTO 0403 AUD000000009814"
05/03/2017,-24.95,"RETAIL PURCHASE SIMPLY PHARMACY TORQPS,TORONTO 0403 AUD000000002495"
05/03/2017,-19.8,"RETAIL PURCHASE WOLESLEY MGT PTY LTD, ULTIMO 0203 AUD000000001980"
05/03/2017,-87.5,"RETAIL PURCHASE IAN THORPE AQUATIC, ULTIMO 0303 AUD000000008750"
05/03/2017,-4.1,"RETAIL PURCHASE MCDONALDS DARLING QTR, SYDNEY 0203 AUD000000000410"
05/03/2017,-80.45,"RETAIL PURCHASE BILLYLOU KIDSSHS PL,LEICHHARDT 0203 AUD000000008045"
04/03/2017,-44.9,"RETAIL PURCHASE AMAYSIM AUSTRALIA LIMI, SYDNEY 0203 AUD000000004490"
04/03/2017,-105,"RETAIL PURCHASE PUB LIFE KITCHEN, ULTIMO 0203 AUD000000010500"
03/03/2017,-13,"RETAIL PURCHASE Ragamuffin, Miranda 0203 AUD000000001300"
03/03/2017,-12,"RETAIL PURCHASE COW AND THE MOON, ENMORE 0103 AUD000000001200"
03/03/2017,-5,"RETAIL PURCHASE WOLESLEY MGT PTY LTD, ULTIMO 0103 AUD000000000500"
03/03/2017,-12.9,"RETAIL PURCHASE WOLESLEY MGT PTY LTD, ULTIMO 0103 AUD000000001290"
03/03/2017,-17.43,"RETAIL PURCHASE WWW.INGOGO, SYDNEY 0103 AUD000000001743"
02/03/2017,-0.16,INTERNATIONAL TRANSACTION FEE
02/03/2017,-5.2,"RETAIL PURCHASE-INTERNATIONAL AMAZON SERVICES-1,866-216-1072 2802 USD000000000399"
02/03/2017,-75,"RETAIL PURCHASE GLEBE FAMILY MEDICAL, GLEBE 2802 AUD000000007500"
02/03/2017,-26,"RETAIL PURCHASE BEST AND LESS, RANDWICK 2802 AUD000000002600"
02/03/2017,-26,"RETAIL PURCHASE QUEENS HOTEL, Enmore 0103 AUD000000002600"
02/03/2017,-7.5,"RETAIL PURCHASE Brickfields, Chippendale 0103 AUD000000000750"
02/03/2017,-244.95,"RETAIL PURCHASE Omafiets Dutch Bicycl, Redfern 0103 AUD000000024495"
02/03/2017,-12.4,"RETAIL PURCHASE RANDWICK, RANDWICK 2802 AUD000000001240"
02/03/2017,-91.5,"RETAIL PURCHASE PIZZERIA TRATTORIA GIG,NEWTOWN 0103 AUD000000009150"
01/03/2017,350,E-BANKING TRANSFER 0119048760 Bday gifts 00314085111401
01/03/2017,-29.99,"RETAIL PURCHASE Kidstuff - Randwick, Randwick 2802 AUD000000002999"
01/03/2017,-19.3,"RETAIL PURCHASE WOLESLEY MGT PTY LTD, ULTIMO 2402 AUD000000001930"
01/03/2017,-59.99,"RETAIL PURCHASE TPG INTERNET PTY LT,NORTH RYDE 2802 AUD000000005999"
28/02/2017,-172.04,"RETAIL PURCHASE COLES 0839, BROADWAY 2602 AUD000000017204"
28/02/2017,-102.66,"RETAIL PURCHASE HFM BROADWAY, BROADWAY 2602 AUD000000010266"
28/02/2017,-4,"RETAIL PURCHASE KMART 1155, BROADWAY 2602 AUD000000000400"
28/02/2017,-29,"RETAIL PURCHASE TARGET 5286, GLEBE 2602 AUD000000002900"
28/02/2017,-11.08,"RETAIL PURCHASE COLES 08051, REDFERN 2702 AUD000000001108"
28/02/2017,-3.89,"RETAIL PURCHASE-INTERNATIONAL GOOGLE *2K, g.co/payhelp# 2502 AUD000000000389"
28/02/2017,-32.35,"RETAIL PURCHASE MGM SPICES, SURRY HILLS 2702 AUD000000003235"
28/02/2017,-19.88,"RETAIL PURCHASE PYRMONT SUPA IGA, PYRMONT 2502 AUD000000001988"
28/02/2017,-17.76,"RETAIL PURCHASE TARONGA ZOO, MOSMAN 2602 AUD000000001776"
28/02/2017,-9,"RETAIL PURCHASE TARONGA CONSERVATION S, MOSMAN 2602 AUD000000000900"
26/02/2017,1050,CREDIT TRANSFER 0118861368 00247011616601
26/02/2017,900,E-BANKING TRANSFER 0118861252 00247011611301
26/02/2017,-2,"RETAIL PURCHASE HJ CIRCULAR QUAY,CIRCULAR QUAY 2302 AUD000000000200"
26/02/2017,-34,"RETAIL PURCHASE SUBLACUM PTY LTD, PYRMONT 2502 AUD000000003400"
25/02/2017,-4.5,"RETAIL PURCHASE EASYBUY GROCERY, SYDNEY 2302 AUD000000000450"
25/02/2017,-6.17,INTERNATIONAL TRANSACTION FEE
25/02/2017,-205.68,"RETAIL PURCHASE-INTERNATIONAL TILE, INC., SAN MATEO 2202 USD000000015800"
25/02/2017,-21.14,"RETAIL PURCHASE WOOLWORTHS 1905, BROADWAY 2402 AUD000000002114"
25/02/2017,-8.5,"RETAIL PURCHASE LORD OF THE FRIES, HAYMARKET 2302 AUD000000000850"
25/02/2017,-7,"RETAIL PURCHASE LORD OF THE FRIES, HAYMARKET 2302 AUD000000000700"
24/02/2017,-3.8,"RETAIL PURCHASE LUNEBURGER CENTRAL, SYDNEY 2302 AUD000000000380"
23/02/2017,-90.06,"RETAIL PURCHASE COLES 08001, RANDWICK 2202 AUD000000009006"
23/02/2017,-4.3,"RETAIL PURCHASE 3K TRADING PTY LTD QPS, SYDNEY 2002 AUD000000000430"
23/02/2017,-8.5,"RETAIL PURCHASE White Horse Hotel, Surry Hills 2202 AUD000000000850"
23/02/2017,-159,"RETAIL PURCHASE OFWKS ONLINE BENTLEIGH, E 03 2102 AUD000000015900"
23/02/2017,-0.14,INTERNATIONAL TRANSACTION FEE
23/02/2017,-4.52,"RETAIL PURCHASE-INTERNATIONAL Amazon Services-K,866-321-8851 2102 USD000000000346"
23/02/2017,-19,"RETAIL PURCHASE HOB QUA F&B SER GR P, ULTIMO 2202 AUD000000001900"
23/02/2017,-70.5,"RETAIL PURCHASE CHINESE NORTH RESTAU,HAYMARKET 2102 AUD000000007050"
22/02/2017,-53.86,"RETAIL PURCHASE COLES 08001, RANDWICK 2102 AUD000000005386"
22/02/2017,-0.12,INTERNATIONAL TRANSACTION FEE
22/02/2017,-3.9,"RETAIL PURCHASE-INTERNATIONAL AMAZON SERVICES-1,866-216-1072 2102 USD000000000299"
22/02/2017,-59,"RETAIL PURCHASE HOYTS, SYDNEY 1802 AUD000000005900"
22/02/2017,-12.99,"RETAIL PURCHASE CHEMIST WAREHOUSE, RANDWICK 2102 AUD000000001299"
22/02/2017,-14.8,"RETAIL PURCHASE WOLESLEY MGT PTY LTD, ULTIMO 2002 AUD000000001480"
22/02/2017,-32.98,"RETAIL PURCHASE YAN ZHOU, ULTIMO 1902 AUD000000003298"
22/02/2017,-96.76,"RETAIL PURCHASE ALDI STORES, BROADWAY 1802 AUD000000009676"
22/02/2017,-23.34,"RETAIL PURCHASE ALDI STORES, BROADWAY 1702 AUD000000002334"
22/02/2017,-67.47,"RETAIL PURCHASE AGL RETAIL ENERGY,NORTH SYDNEY 2002 AUD000000006747"
21/02/2017,-15.8,"RETAIL PURCHASE MGM SPICES, SURRY HILLS 1802 AUD000000001580"
21/02/2017,-53.26,"RETAIL PURCHASE WOOLWORTHS 1905, BROADWAY 2002 AUD000000005326"
19/02/2017,-1750.14,"RETAIL PURCHASE JETSTAR, MELBOURNE 1702 AUD000000175014"
19/02/2017,-11.4,"RETAIL PURCHASE THE HOYTS CORPORATIO, BROADWAY 1702 AUD000000001140"
19/02/2017,-23.99,"RETAIL PURCHASE COLES EXPRESS 1698, ULTIMO 1802 AUD000000002399"
19/02/2017,-21.9,"RETAIL PURCHASE BONDI PIZZA BAR & GRI,BROADWAY 1702 AUD000000002190"
18/02/2017,1000,E-BANKING TRANSFER 0118463875 00247011611301
18/02/2017,1000,CREDIT TRANSFER 0118463741 00247011616601
18/02/2017,-16,"RETAIL PURCHASE LIQUORLAND 3638, GLEBE 1702 AUD000000001600"
18/02/2017,-87.5,"RETAIL PURCHASE IAN THORPE AQUATIC, ULTIMO 1702 AUD000000008750"
17/02/2017,-5.15,"RETAIL PURCHASE COLES EXPRESS 1698, ULTIMO 1602 AUD000000000515"
17/02/2017,-7.5,"RETAIL PURCHASE WOLESLEY MGT PTY,IMO NSW 1502 AUD000000000750"
17/02/2017,-32.4,"RETAIL PURCHASE WOLESLEY MGT PTY,IMO NSW 1502 AUD000000003240"
17/02/2017,-45.5,"RETAIL PURCHASE QUARRY ST CAFE, ULTIMO 1602 AUD000000004550"
16/02/2017,-72,"RETAIL PURCHASE GoGetCarshare, HAYMARKET 1502 AUD000000007200"
16/02/2017,-59.36,"RETAIL PURCHASE CHEMIST WAREHOUSE, RANDWICK 1502 AUD000000005936"
16/02/2017,-20,"RETAIL PURCHASE ICC SYDNEY, SYDNEY 1402 AUD000000002000"
16/02/2017,-46.9,"RETAIL PURCHASE CHINESE NORTH RE,MARKET NSW 1402 AUD000000004690"
15/02/2017,-4.4,"RETAIL PURCHASE HOB QUA F&B SER ,IMO NSW 1302 AUD000000000440"
15/02/2017,-19,"RETAIL PURCHASE HOB QUA F&B SER ,IMO NSW 1202 AUD000000001900"
15/02/2017,-24,"RETAIL PURCHASE SUSHI JONES, XANDRIA NSW 1302 AUD000000002400"
15/02/2017,-57.4,"RETAIL PURCHASE CHINESE NORTH RE,MARKET NSW 1002 AUD000000005740"
14/02/2017,-40,"RETAIL PURCHASE TRANSPORT FOR NSW-,CHIPPENDALE 1302 AUD000000004000"
14/02/2017,-36.77,"RETAIL PURCHASE COLES 0839, BROADWAY 1302 AUD000000003677"
14/02/2017,-11.24,"RETAIL PURCHASE-INTERNATIONAL GOOGLE *Google 1,g.co/payhelp# 1102 AUD000000001124"
14/02/2017,-332,"RETAIL PURCHASE SYDNEY LAKESIDE, NORTH NARRABE 1302 AUD000000033200"
12/02/2017,-138.31,"RETAIL PURCHASE COLES 0839, BROADWAY 1102 AUD000000013831"
12/02/2017,-17,"RETAIL PURCHASE TARGET 5286, GLEBE 1102 AUD000000001700"
11/02/2017,-21,"RETAIL PURCHASE KMART 1155, BROADWAY 1002 AUD000000002100"
11/02/2017,-41.79,"RETAIL PURCHASE COLES 0839, BROADWAY 1002 AUD000000004179"
11/02/2017,-12,"RETAIL PURCHASE COLES 0839, BROADWAY 0902 AUD000000001200"
11/02/2017,-17.5,"RETAIL PURCHASE TARGET 5286, GLEBE 1002 AUD000000001750"
11/02/2017,-5,"RETAIL PURCHASE MCDONALDS DARLING QTR, SYDNEY 0902 AUD000000000500"
11/02/2017,-16.5,"RETAIL PURCHASE HAYMARKET NEW YEN YE,HAYMARKET 1002 AUD000000001650"
10/02/2017,1900,CREDIT TRANSFER 0117995371 00247011616601
10/02/2017,-30,"RETAIL PURCHASE Soul Burger, Randwick 0902 AUD000000003000"
10/02/2017,-15.05,"RETAIL PURCHASE AUST MUSEUM TRU1,LINGHURST NSW 0902 AUD000000001505"
09/02/2017,-45.15,"RETAIL PURCHASE AMAYSIM AUSTRALIA LIMI, SYDNEY 0802 AUD000000004515"
08/02/2017,-320,"RETAIL PURCHASE 0ULTIMO PS 3305, ULTIMO 0702 AUD000000032000"
08/02/2017,-15.96,"RETAIL PURCHASE ORANGE SUPERMARK,IMO NSW 0402 AUD000000001596"
08/02/2017,-8.4,"RETAIL PURCHASE HOB QUA F&B SER ,IMO NSW 0702 AUD000000000840"
08/02/2017,-29.01,"RETAIL PURCHASE ALDI STORES, MANLY 0502 AUD000000002901"
08/02/2017,-35.3,"RETAIL PURCHASE ALDI STORES, MANLY 0502 AUD000000003530"
